budget,revenue,original_title,tmdb_votes,tmdb_rating,release_year,imdb_rating,imdb_votes,genres,runtime,rating_combined,budget_adj_2024,revenue_adj_2024,roi,profit_margin,on_netflix,on_hulu,on_disney,on_amazon,on_streaming,streaming_platforms
14000000.0,5108820.0,Gossip,34,5.3,2000,5.9,18264.0,"('Drama', 'Mystery', 'Thriller')",90.0,5.6,25505087.34,9307207.17,-63.50842855023918,-174.03588288236202,False,False,False,False,False,0
13500000.0,7060876.0,Quills,52,6.4,2000,7.2,58680.0,"('Drama', 'Biography')",124.0,6.800000000000001,24594191.37,12863447.08,-47.69721481597141,-91.19440704380773,False,False,False,False,False,0
8000000.0,,The Million Dollar Hotel,39,5.5,2000,5.7,23091.0,"('Drama', 'Romance', 'Mystery', 'Thriller')",122.0,5.6,14574335.63,,,,False,False,False,True,True,1
25000000.0,24362772.0,The Next Best Thing,17,3.6,2000,4.7,12041.0,"('Drama', 'Comedy', 'Romance')",108.0,4.15,45544798.83,44383901.99,-2.5489119939537916,-2.615580847897407,False,False,False,False,False,0
,,Fail Safe,13,6.3,2000,,,"('Drama', 'Thriller')",86.0,,,,,,False,False,False,False,False,0
35000000.0,15185241.0,Dungeons & Dragons,86,3.9,2000,3.7,37582.0,"('Adventure', 'Action', 'Fantasy', 'Science Fiction')",107.0,3.8,63762718.36,27664349.86,-56.61359714338252,-130.48695770072942,False,False,False,False,False,0
10000000.0,,The Crow: Salvation,38,4.9,2000,4.9,13641.0,"('Science Fiction', 'Crime', 'Thriller', 'Action', 'Fantasy')",102.0,4.9,18217919.53,,,,False,False,False,False,False,0
24000000.0,13700000.0,The Ladies Man,14,5.4,2000,5.2,14349.0,"('Comedy',)",84.0,5.300000000000001,43723006.88,24958549.76,-42.91666666819142,-75.1824817565041,False,False,False,False,False,0
,,Animal Factory,14,6.4,2000,6.6,15788.0,"('Drama', 'Crime')",94.0,6.5,,,,,False,False,False,False,False,0
2000000.0,1568749.0,Hamlet,18,5.0,2000,5.9,10310.0,"('Drama', 'Romance', 'Thriller')",112.0,5.45,3643583.91,2857934.3,-21.56255020897818,-27.490121448908063,False,False,False,False,False,0
25000000.0,260562.0,Under Suspicion,49,6.0,2000,6.4,30077.0,"('Drama', 'Mystery', 'Crime', 'Thriller')",110.0,6.2,45544798.83,474689.75,-98.95775201077993,-9494.64551952091,False,False,False,False,False,0
24000000.0,12372410.0,Ready to Rumble,16,4.4,2000,5.4,16043.0,"('Drama', 'Comedy', 'Action', 'Sport')",107.0,4.9,43723006.88,22539956.98,-48.4482916697334,-93.97999259180486,False,False,False,False,False,0
,,Ordinary Decent Criminal,32,5.8,2000,6.3,14728.0,"('Comedy', 'Crime', 'Thriller')",93.0,6.05,,,,,False,False,False,False,False,0
18000000.0,17200925.0,Center Stage,49,7.0,2000,6.7,23724.0,"('Drama', 'Romance', 'Musical', 'Music')",115.0,6.85,32792255.16,31336506.75,-4.439305570468122,-4.645535067497593,True,False,False,False,True,1
,8524534.0,Before Night Falls,37,5.5,2000,7.1,27023.0,"('Drama', 'Biography', 'Romance')",134.0,6.3,,15529927.45,,,False,False,False,False,False,0
,,Python,10,3.5,2000,,,"('Comedy', 'Science Fiction', 'Horror', 'Thriller')",99.0,,,,,,False,False,False,False,False,0
24000000.0,36609995.0,Return to Me,32,5.5,2000,7.0,24687.0,"('Drama', 'Comedy', 'Romance')",115.0,6.25,43723006.88,66695794.3,52.54164582744725,34.44413198929396,False,False,False,False,False,0
24000000.0,,Nuremberg,10,6.5,2000,,,"('Drama',)",180.0,,43723006.88,,,,False,False,False,False,False,0
,,Book of Shadows: Blair Witch 2,100,4.3,2000,4.1,41663.0,"('Horror', 'Thriller', 'Adventure', 'Mystery', 'Fantasy')",90.0,4.199999999999999,,,,,False,False,False,False,False,0
9000000.0,,Down to You,38,4.7,2000,5.0,16209.0,"('Drama', 'Comedy', 'Romance', 'Family')",91.0,4.85,16396127.58,,,,False,False,False,False,False,0
10000000.0,26330482.0,Saving Grace,61,6.2,2000,6.9,19928.0,"('Comedy', 'Crime')",93.0,6.550000000000001,18217919.53,47968660.23,163.30482002079629,62.0212041723726,False,False,False,False,False,0
1000000.0,1744858.0,The Broken Hearts Club: A Romantic Comedy,10,5.8,2000,6.9,8526.0,"('Drama', 'Comedy', 'Romance')",94.0,6.35,1821791.95,3178768.26,74.48580009369346,42.68874604907499,False,False,False,False,False,0
,,PokÃ©mon: Mewtwo Returns,41,5.9,2000,,,"('Animation', 'Family')",63.0,,,,,,False,False,False,False,False,0
,,Blood: The Last Vampire,35,6.7,2000,6.6,13994.0,"('Horror', 'Thriller', 'Comedy', 'Animation', 'Action', 'Fantasy')",48.0,6.65,,,,,False,False,False,False,False,0
,,Duets,17,5.3,2000,6.1,10441.0,"('Drama', 'Comedy', 'Musical', 'Music')",112.0,5.699999999999999,,,,,False,False,False,False,False,0
60000000.0,,What Planet Are You From?,15,5.4,2000,5.7,10061.0,"('Drama', 'Comedy', 'Science Fiction', 'Romance')",105.0,5.550000000000001,109307517.19,,,,False,False,False,False,False,0
,,Alvin and the Chipmunks Meet the Wolfman,13,6.4,2000,,,"('Animation', 'Family', 'Fantasy')",77.0,,,,,,False,False,False,False,False,0
16000000.0,15427192.0,Drowning Mona,21,4.5,2000,5.7,16356.0,"('Comedy', 'Mystery', 'Crime')",96.0,5.1,29148671.25,28105134.25,-3.580049982552807,-3.712976393272343,False,False,False,True,True,1
15000000.0,,Heavy Metal 2000,27,5.3,2000,5.4,10067.0,"('Science Fiction', 'Adventure', 'Animation', 'Action', 'Fantasy')",88.0,5.35,27326879.3,,,,False,False,False,True,True,1
10000000.0,1631839.0,Gun Shy,10,5.1,2000,5.6,8253.0,"('Romance', 'Crime', 'Thriller', 'Comedy', 'Action')",101.0,5.35,18217919.53,2972871.16,-83.68160999336679,-512.8055522594527,False,False,False,False,False,0
2000000.0,,Hellraiser: Inferno,43,5.3,2000,,,"('Horror', 'Crime', 'Thriller', 'Mystery')",99.0,,3643583.91,,,,False,False,False,False,False,0
,,Crocodile,13,5.3,2000,,,"('Horror', 'Action', 'Thriller')",93.0,,,,,,False,False,False,False,False,0
5000000.0,,Shriek If You Know What I Did Last Friday the Thirteenth,25,5.1,2000,,,"('Comedy',)",86.0,,9108959.77,,,,False,False,False,False,False,0
1500000.0,,Psycho Beach Party,10,5.3,2000,6.1,7288.0,"('Comedy', 'Horror', 'Mystery')",95.0,5.699999999999999,2732687.93,,,,False,False,False,False,False,0
34000000.0,,I Dreamed of Africa,11,5.0,2000,5.6,5082.0,"('Drama', 'Adventure', 'Biography', 'Romance')",114.0,5.3,61940926.41,,,,False,False,False,False,False,0
,688510.0,Happy Accidents,16,6.3,2000,7.1,10532.0,"('Comedy', 'Science Fiction', 'Romance')",110.0,6.699999999999999,,1254321.98,,,False,False,False,False,False,0
,,Father and Daughter,18,6.9,2000,,,"('Drama', 'Animation')",8.0,,,,,,False,False,False,False,False,0
35000000.0,,Bait,26,6.2,2000,5.7,13619.0,"('Comedy', 'Action', 'Thriller', 'Crime')",119.0,5.95,63762718.36,,,,False,False,False,False,False,0
75000000.0,157299717.0,X-Men,2766,6.6,2000,7.3,683511.0,"('Adventure', 'Action', 'Science Fiction')",104.0,6.949999999999999,136634396.49,286567358.67,109.73295599909447,52.32032108466933,False,False,True,False,True,1
,,Girlfight,33,6.3,2000,6.7,11852.0,"('Drama', 'Sport')",110.0,6.5,,,,,False,False,False,False,False,0
,,If These Walls Could Talk 2,15,5.7,2000,,,"('Drama', 'Romance')",96.0,,,,,,False,False,False,False,False,0
,,Skipped Parts,10,6.7,2000,6.2,3860.0,"('Drama', 'Comedy', 'Romance')",100.0,6.45,,,,,False,False,False,False,False,0
,,The Prophecy 3: The Ascent,17,4.7,2000,,,"('Horror', 'Thriller')",103.0,,,,,,False,False,False,False,False,0
,,Juste une question d'amour,13,7.5,2000,,,"('Drama', 'Romance')",88.0,,,,,,False,False,False,False,False,0
10000000.0,,Cecil B. Demented,24,5.6,2000,6.3,17763.0,"('Comedy', 'Crime', 'Thriller')",87.0,5.949999999999999,18217919.53,,,,False,False,False,False,False,0
,,Jet Set,16,3.9,2000,4.2,1123.0,"('Comedy',)",105.0,4.05,,,,,False,False,False,False,False,0
,,Nico and Dani,14,4.8,2000,6.7,6441.0,"('Drama', 'Comedy', 'Romance')",91.0,5.75,,,,,False,False,False,False,False,0
12000000.0,,Dr. T and the Women,43,4.4,2000,4.7,20826.0,"('Drama', 'Comedy', 'Romance')",121.0,4.550000000000001,21861503.44,,,,False,False,False,False,False,0
65000000.0,,Autumn in New York,81,5.8,2000,5.6,30103.0,"('Drama', 'Romance')",103.0,5.699999999999999,118416476.96,,,,False,False,False,False,False,0
15000000.0,,The Golden Bowl,13,5.8,2000,5.9,4716.0,"('Drama', 'Romance', 'Foreign')",130.0,5.85,27326879.3,,,,False,False,False,False,False,0
,,The Man Who Cried,23,5.5,2000,6.1,17029.0,"('Romance', 'Music', 'Drama', 'War', 'Musical')",96.0,5.8,,,,,False,False,False,False,False,0
,,Dave Chappelle: Killin' Them Softly,17,8.5,2000,,,"('Comedy',)",57.0,,,,,,False,False,False,False,False,0
,,The Dish,26,6.2,2000,7.2,17636.0,"('History', 'Comedy', 'Drama')",101.0,6.7,,,,,False,False,False,False,False,0
,151559.0,About Adam,22,5.1,2000,5.8,6959.0,"('Comedy', 'Romance')",105.0,5.449999999999999,,276108.97,,,False,False,False,False,False,0
,,The Filth and the Fury,12,7.0,2000,7.6,6356.0,"('Biography', 'Documentary', 'Music', 'Musical')",108.0,7.3,,,,,False,False,False,False,False,0
,,Cherry Falls,26,4.3,2000,5.3,15822.0,"('Mystery', 'Horror', 'Thriller')",92.0,4.8,,,,,False,False,False,False,False,0
,,"Love, Honour and Obey",10,6.4,2000,6.4,5987.0,"('Comedy', 'Action', 'Thriller', 'Crime')",103.0,6.4,,,,,False,False,False,False,False,0
,,Le goÃ»t des autres,26,6.4,2000,7.2,11003.0,"('Drama', 'Comedy', 'Romance')",112.0,6.800000000000001,,,,,False,False,False,False,False,0
,,Jalla! Jalla!,10,6.1,2000,6.8,15326.0,"('Drama', 'Comedy', 'Romance')",88.0,6.449999999999999,,,,,False,False,False,False,False,0
,,Essex Boys,13,5.5,2000,6.1,4476.0,"('Drama', 'Crime', 'Thriller', 'Foreign', 'Action')",102.0,5.8,,,,,False,False,False,False,False,0
,,Here On Earth,27,6.1,2000,5.2,9218.0,"('Drama', 'Romance', 'Family')",96.0,5.65,,,,,False,False,False,False,False,0
4000000.0,,Timecode,11,5.5,2000,6.0,7300.0,"('Drama', 'Romance')",97.0,5.75,7287167.81,,,,False,False,False,False,False,0
65000000.0,,Lucky Numbers,28,4.6,2000,5.1,11275.0,"('Romance', 'Crime', 'Comedy', 'Adventure', 'Action')",105.0,4.85,118416476.96,,,,False,False,False,False,False,0
,,Snow Day,20,4.6,2000,5.2,14449.0,"('Comedy', 'Adventure', 'Family')",89.0,4.9,,,,,True,False,False,True,True,2
7000000.0,,My Dog Skip,30,6.1,2000,7.0,21945.0,"('Drama', 'Comedy', 'Family')",95.0,6.55,12752543.67,,,,False,False,False,False,False,0
5000000.0,,Bruiser,12,5.0,2000,5.3,6903.0,"('Horror', 'Thriller', 'Mystery')",99.0,5.15,9108959.77,,,,False,False,False,False,False,0
,,Quints,11,5.1,2000,,,"('Drama', 'Comedy', 'TV Movie', 'Family')",83.0,,,,,,False,False,True,False,True,1
,,The Up in Smoke Tour,12,7.5,2000,,,"('Documentary', 'Music')",119.0,,,,,,False,False,False,False,False,0
,,Life-Size,60,5.2,2000,,,"('Comedy', 'Family', 'Fantasy')",101.0,,,,,,False,False,False,False,False,0
,,Leprechaun in the Hood,11,4.6,2000,,,"('Horror',)",90.0,,,,,,False,False,False,False,False,0
,,Pollock,54,6.3,2000,7.0,30764.0,"('Drama', 'Biography', 'Romance')",122.0,6.65,,,,,False,False,False,False,False,0
,,The Little Mermaid II: Return to the Sea,193,6.0,2000,,,"('Animation',)",72.0,,,,,,False,False,True,False,True,1
22000000.0,13555988.0,The Little Vampire,42,6.4,2000,5.8,12371.0,"('Horror', 'Family', 'Comedy', 'Adventure', 'Foreign')",95.0,6.1,40079422.97,24696189.86,-38.38187271686661,-62.28990462579801,False,False,False,False,False,0
,,John Henry,11,7.5,2000,,,"('Drama', 'Animation', 'Family', 'Music')",10.0,,,,,,False,False,False,False,False,0
8000000.0,8279017.0,Shadow of the Vampire,55,5.9,2000,6.9,47328.0,"('Drama', 'Horror')",92.0,6.4,14574335.63,15082646.55,3.487712461854427,3.3701706017900417,False,False,False,False,False,0
,,Left Behind,25,4.4,2000,4.4,11045.0,"('Drama', 'Science Fiction', 'Thriller', 'Action', 'Fantasy')",96.0,4.4,,,,,False,False,False,False,False,0
,,Paradise Lost 2: Revelations,15,6.7,2000,7.5,10192.0,"('Documentary', 'Crime')",130.0,7.1,,,,,False,False,False,False,False,0
,,Scooby-Doo and the Alien Invaders,28,6.1,2000,,,"('Animation', 'Family')",74.0,,,,,,False,False,False,False,False,0
76000000.0,35134820.0,The Adventures of Rocky & Bullwinkle,35,4.0,2000,4.3,21796.0,"('Family', 'Comedy', 'Adventure', 'Animation', 'Action')",88.0,4.15,138456188.44,64008332.35,-53.769973685403,-116.30963244428285,False,False,False,False,False,0
,,Tillsammans,27,5.9,2000,7.4,25341.0,"('Drama', 'Comedy', 'Romance')",106.0,6.65,,,,,False,False,False,False,False,0
7000000.0,3728888.0,The Big Kahuna,37,6.5,2000,6.5,15394.0,"('Drama', 'Comedy')",90.0,6.5,12752543.67,6793258.15,-46.730171440377426,-87.72352512468555,False,False,False,False,False,0
,,You Can Count on Me,31,6.1,2000,7.5,32938.0,"('Drama', 'Romance')",111.0,6.8,,,,,False,False,False,False,False,0
57000000.0,,All the Pretty Horses,27,5.5,2000,5.8,16231.0,"('Drama', 'Romance', 'Western')",117.0,5.65,103842141.33,,,,False,False,False,False,False,0
,,Gangster No. 1,22,5.8,2000,6.7,15621.0,"('Drama', 'Action', 'Thriller', 'Crime')",103.0,6.25,,,,,False,False,False,False,False,0
,,The Audrey Hepburn Story,10,5.3,2000,,,"('Drama',)",133.0,,,,,,False,False,False,False,False,0
,,Chlopaki nie placza,12,7.3,2000,7.6,7923.0,"('Comedy', 'Crime')",90.0,7.449999999999999,,,,,False,False,False,False,False,0
,,Mission Kashmir,10,5.7,2000,6.6,7964.0,"('Drama', 'Action', 'Thriller', 'Foreign')",154.0,6.15,,,,,False,False,False,False,False,0
1500000.0,,Ð‘Ñ€Ð°Ñ‚ 2,18,7.4,2000,7.6,19604.0,"('Drama', 'Action', 'Thriller', 'Crime')",122.0,7.5,2732687.93,,,,False,False,False,False,False,0
,,State and Main,19,5.7,2000,6.7,23396.0,"('Drama', 'Comedy')",102.0,6.2,,,,,False,False,False,False,False,0
,,Phantom of the Megaplex,12,5.5,2000,,,"('Family',)",89.0,,,,,,False,False,True,False,True,1
,,"Ali G, Aiii",14,5.8,2000,,,"('Comedy',)",103.0,,,,,,False,False,False,False,False,0
,,The World of Stainboy,10,6.3,2000,,,"('Animation',)",30.0,,,,,,False,False,False,False,False,0
40000000.0,36037909.0,Hanging Up,21,5.2,2000,4.9,13692.0,"('Drama', 'Comedy')",94.0,5.050000000000001,72871678.13,65653572.63,-9.905227497469179,-10.994231099469099,False,True,False,False,True,1
,,Rejected,12,7.0,2000,,,"('Animation',)",9.0,,,,,,False,False,False,False,False,0
15000000.0,5217498.0,The In Crowd,12,5.2,2000,4.7,5025.0,"('Drama', 'Mystery', 'Thriller')",105.0,4.95,27326879.3,9505195.87,-65.21668001073215,-187.49412083393503,False,False,False,True,True,1
,,Phir Bhi Dil Hai Hindustani,12,7.2,2000,6.2,9301.0,"('Drama', 'Comedy', 'Musical', 'Romance')",168.0,6.7,,,,,True,False,False,False,True,1
,,The Tao of Steve,13,5.5,2000,6.7,7957.0,"('Drama', 'Comedy', 'Romance')",87.0,6.1,,,,,False,False,False,False,False,0
,,George Washington,14,4.9,2000,7.2,8888.0,"('Drama',)",89.0,6.050000000000001,,,,,False,False,False,False,False,0
,,Is It Fall Yet?,14,7.3,2000,,,"('Comedy', 'Animation')",75.0,,,,,,False,False,False,False,False,0
28000000.0,32768670.0,Blade Runner,2110,7.7,1982,8.1,869696.0,"('Drama', 'Science Fiction', 'Action', 'Thriller')",117.0,7.9,90990065.57,106486551.14,17.030964284862872,14.552528374805254,False,False,False,False,False,0
10500000.0,792910554.0,E.T. the Extra-Terrestrial,1830,7.2,1982,7.9,464041.0,"('Science Fiction', 'Family', 'Fantasy', 'Adventure')",115.0,7.550000000000001,34121274.59,2576677975.08,7451.5290857134405,98.67576488331102,False,False,False,False,False,0
10000000.0,13782838.0,The Thing,797,7.5,1982,8.2,515110.0,"('Science Fiction', 'Horror', 'Thriller', 'Mystery')",109.0,7.85,32496451.99,44789333.34,37.82838001447925,27.44600205741755,False,False,False,False,False,0
15000000.0,125212904.0,First Blood,838,7.0,1982,7.7,295909.0,"('Adventure', 'War', 'Action', 'Thriller')",93.0,7.35,48744677.99,406897512.34,734.7526932549954,88.02040403007689,False,False,False,False,False,0
,,Cat People,34,6.0,1982,6.2,26029.0,"('Drama', 'Thriller', 'Horror', 'Fantasy')",118.0,6.1,,,,,False,False,False,False,False,0
17000000.0,33000000.0,Tron,432,6.6,1982,6.7,142380.0,"('Science Fiction', 'Action', 'Adventure')",96.0,6.65,55243968.38,107238291.57,94.11764707479544,48.48484848908713,False,False,True,False,True,1
17000000.0,124000000.0,Rocky III,482,6.5,1982,6.9,224561.0,"('Drama', 'Sport')",99.0,6.7,55243968.38,402956004.68,629.4117647527333,86.29032258152574,True,False,False,False,True,1
10700000.0,122200000.0,Poltergeist,425,6.8,1982,7.3,192576.0,"('Horror', 'Thriller')",114.0,7.05,34771203.63,397106643.32,1042.0560747496907,91.2438625203305,False,False,False,False,False,0
20000000.0,68851475.0,Conan the Barbarian,356,6.5,1982,6.9,171500.0,"('Adventure', 'Action', 'Fantasy')",129.0,6.7,64992903.98,223742865.18,244.25737500335654,70.95196580784217,False,False,False,False,False,0
1000000.0,78868508.0,48 Hrs.,171,6.1,1982,6.9,91675.0,"('Drama', 'Crime', 'Thriller', 'Comedy', 'Action')",96.0,6.5,3249645.2,256294668.38,7786.850797742472,98.73206679618406,False,False,False,False,False,0
12000000.0,96800000.0,Star Trek II: The Wrath of Khan,406,7.0,1982,7.7,134334.0,"('Drama', 'Science Fiction', 'Thriller', 'Adventure', 'Action')",113.0,7.35,38995742.39,314565655.27,706.6666666427324,87.60330578475616,False,True,False,False,True,1
4500000.0,27092880.0,Fast Times at Ridgemont High,157,6.9,1982,7.1,123206.0,"('Drama', 'Comedy')",90.0,7.0,14623403.4,88042247.42,502.0639998209992,83.39047011119561,False,False,False,False,False,0
,6110000.0,Evil Under the Sun,29,6.4,1982,7.1,23061.0,"('Drama', 'Mystery', 'Crime', 'Thriller')",117.0,6.75,,19855332.17,,,False,False,False,False,False,0
15000000.0,40577001.0,The Dark Crystal,123,7.3,1982,7.1,76005.0,"('Adventure', 'Family', 'Fantasy')",93.0,7.199999999999999,48744677.99,131860856.49,170.513339973343,63.0332463419903,True,False,False,False,True,1
,,Pink Floyd: The Wall,206,7.4,1982,8.0,88943.0,"('Drama', 'Musical', 'Music', 'Fantasy')",95.0,7.7,,,,,False,False,False,False,False,0
22000000.0,77737889.0,Gandhi,412,7.1,1982,8.0,245855.0,"('Drama', 'Biography', 'History')",191.0,7.55,71492194.38,252620557.77,253.35404090026202,71.69977177982067,False,False,False,False,False,0
21000000.0,177200000.0,Tootsie,176,6.7,1982,7.4,120668.0,"('Drama', 'Comedy', 'Romance')",116.0,7.050000000000001,68242549.18,575837129.27,743.8095238077094,88.14898419862011,False,False,False,False,False,0
,27150534.0,Airplane II: The Sequel,120,5.7,1982,6.2,60180.0,"('Comedy', 'Science Fiction')",85.0,5.95,,88229602.46,,,False,False,False,False,False,0
20000000.0,,The King of Comedy,106,7.2,1982,7.8,129332.0,"('Drama', 'Comedy', 'Crime')",109.0,7.5,64992903.98,,,,False,False,False,False,False,0
,21017056.0,Night Shift,15,6.4,1982,6.5,19588.0,"('Comedy',)",106.0,6.45,,68297975.13,,,False,False,False,False,False,0
,9056073.0,Trail of the Pink Panther,26,5.7,1982,4.8,12008.0,"('Comedy', 'Mystery', 'Crime')",96.0,5.25,,29429024.15,,,False,False,False,False,False,0
,18196170.0,Dead Men Don't Wear Plaid,41,6.1,1982,6.8,25375.0,"('Comedy', 'Mystery', 'Crime')",85.0,6.449999999999999,,59131096.48,,,False,False,False,False,False,0
3000000.0,,Swamp Thing,37,5.2,1982,5.3,18279.0,"('Science Fiction', 'Horror')",91.0,5.25,9748935.6,,,,False,False,False,False,False,0
7000000.0,14665733.0,The Secret of NIMH,80,7.3,1982,7.5,48994.0,"('Drama', 'Family', 'Adventure', 'Animation', 'Fantasy')",82.0,7.4,22747516.39,47658428.83,109.51047144184516,52.26968880753176,False,False,False,True,True,1
,,The Snowman,37,7.1,1982,,,"('Family', 'Adventure', 'Animation', 'Action', 'Fantasy')",26.0,,,,,,False,False,False,False,False,0
,6455530.0,The Last Unicorn,68,6.7,1982,7.3,32326.0,"('Drama', 'Family', 'Adventure', 'Animation', 'Fantasy')",92.0,7.0,,20978182.07,,,False,False,False,False,False,0
,129795554.0,An Officer and a Gentleman,112,6.4,1982,7.1,66392.0,"('Drama', 'Romance')",124.0,6.75,,421789498.91,,,False,False,False,False,False,0
,,Tenebre,50,6.0,1982,7.0,30314.0,"('Horror', 'Thriller', 'Mystery')",110.0,6.5,,,,,False,False,False,False,False,0
12000000.0,30036000.0,Sophie's Choice,74,7.1,1982,7.5,56143.0,"('Drama', 'Romance')",151.0,7.3,38995742.39,97606343.2,150.2999999944353,60.04794246814894,False,False,False,False,False,0
,,A Midsummer Night's Sex Comedy,41,5.9,1982,6.6,21781.0,"('Comedy', 'Romance')",88.0,6.25,,,,,False,False,False,False,False,0
13200000.0,15171476.0,Grease 2,92,5.3,1982,4.6,40741.0,"('Romance', 'Music', 'Drama', 'Family', 'Musical', 'Comedy')",115.0,4.949999999999999,42895316.63,49301914.15,14.93542424517125,12.99462227877819,False,False,False,False,False,0
8000000.0,21028755.0,Creepshow,90,6.7,1982,6.8,56964.0,"('Comedy', 'Horror', 'Fantasy')",120.0,6.75,25997161.59,68335992.73,162.85943753292648,61.95685384608885,False,False,False,False,False,0
50000000.0,57059003.0,Annie,99,6.2,1982,6.6,52691.0,"('Drama', 'Comedy', 'Family', 'Music')",127.0,6.4,162482259.95,185421515.16,14.118006000814498,12.371409644779224,False,False,False,False,False,0
,1723872.0,Koyaanisqatsi,64,7.1,1982,8.2,44049.0,"('Documentary', 'Music', 'Musical')",87.0,7.6499999999999995,,5601972.37,,,False,False,False,False,False,0
,14000000.0,Missing,19,7.1,1982,7.7,25197.0,"('History', 'Drama', 'Thriller', 'Biography', 'Mystery')",122.0,7.4,,45495032.79,,,False,False,False,False,False,0
60000.0,,Vincent,107,7.9,1982,,,"('Drama', 'Animation', 'Fantasy')",6.0,,194978.71,,,,False,False,False,False,False,0
,,The World According to Garp,27,5.9,1982,7.1,30592.0,"('Drama', 'Comedy')",136.0,6.5,,,,,False,False,False,False,False,0
,,The Sword and the Sorcerer,10,6.2,1982,5.5,8638.0,"('Adventure', 'Action', 'Fantasy')",100.0,5.85,,,,,False,False,False,False,False,0
,13277558.0,The Entity,46,6.1,1982,6.7,19986.0,"('Drama', 'Horror', 'Thriller', 'Mystery')",125.0,6.4,,43147352.61,,,False,False,False,False,False,0
,,Honkytonk Man,13,5.2,1982,6.6,10077.0,"('Music', 'Drama', 'Musical', 'Comedy', 'Western')",122.0,5.9,,,,,False,False,False,False,False,0
6000000.0,10278575.0,The Year of Living Dangerously,31,6.7,1982,7.1,24333.0,"('Drama', 'War', 'Romance')",115.0,6.9,19497871.19,33401721.9,71.30958336175158,41.62614954889496,False,False,False,False,False,0
,,The Toy,31,5.6,1982,5.8,15325.0,"('Comedy', 'Family')",102.0,5.699999999999999,,,,,False,False,False,False,False,0
4000000.0,36690067.0,Friday the 13th Part III,107,5.7,1982,5.6,66504.0,"('Horror', 'Thriller')",95.0,5.65,12998580.8,119229700.08,817.2516747366759,89.09786673011986,False,True,False,False,True,1
4300000.0,,Class of 1984,31,6.4,1982,6.5,14516.0,"('Drama', 'Horror', 'Crime', 'Thriller', 'Action')",98.0,6.45,13973474.36,,,,False,False,False,False,False,0
2500000.0,14400000.0,Halloween III: Season of the Witch,90,4.7,1982,5.2,66941.0,"('Science Fiction', 'Horror', 'Mystery')",96.0,4.95,8124113.0,46794890.87,475.99999987690967,82.63888888517884,False,False,False,False,False,0
16000000.0,53977250.0,The Verdict,47,7.0,1982,7.7,49644.0,"('Drama',)",129.0,7.35,51994323.18,175406911.32,237.35781253033323,70.35788225861566,False,False,False,False,False,0
,,The Last American Virgin,20,6.6,1982,6.3,10739.0,"('Drama', 'Comedy', 'Romance')",92.0,6.449999999999999,,,,,False,False,False,False,False,0
,28215453.0,Victor/Victoria,39,6.5,1982,7.6,25256.0,"('Comedy', 'Romance', 'Musical', 'Music')",132.0,7.05,,91690211.38,,,False,False,False,False,False,0
18000000.0,70687344.0,Firefox,60,5.1,1982,5.9,30960.0,"('Science Fiction', 'Action', 'Thriller', 'Adventure')",136.0,5.5,58493613.58,229708788.06,292.70746668067284,74.53575282251656,False,False,False,False,False,0
22000000.0,,The Border,12,5.3,1982,6.4,7502.0,"('Drama', 'Crime')",108.0,5.85,71492194.38,,,,False,False,False,False,False,0
4500000.0,,Silent Rage,10,4.6,1982,5.4,7353.0,"('Science Fiction', 'Horror', 'Crime', 'Thriller', 'Action')",103.0,5.0,14623403.4,,,,False,False,False,False,False,0
,12534817.0,Amityville II: The Possession,25,5.7,1982,5.6,13981.0,"('Horror',)",104.0,5.65,,40733707.89,,,False,False,False,False,False,0
,,The Best Little Whorehouse in Texas,21,6.3,1982,6.1,14250.0,"('Comedy', 'Musical')",114.0,6.199999999999999,,,,,False,False,False,False,False,0
,,Zapped!,17,5.6,1982,5.0,8512.0,"('Comedy', 'Science Fiction', 'Fantasy')",98.0,5.3,,,,,False,False,False,False,False,0
,,Deathtrap,18,6.1,1982,7.0,17408.0,"('Romance', 'Drama', 'Comedy', 'Mystery', 'Crime')",116.0,6.55,,,,,False,False,False,False,False,0
,,Fitzcarraldo,64,7.2,1982,7.9,42037.0,"('Drama', 'Adventure', 'Musical', 'Action')",158.0,7.550000000000001,,,,,False,False,False,False,False,0
2.0,16.0,Death Wish 2,27,5.6,1982,6.0,19901.0,"('Drama', 'Action', 'Thriller', 'Crime')",88.0,5.8,6.5,51.99,699.8461538461539,87.49759569147913,False,False,False,False,False,0
,14056528.0,The Beastmaster,40,6.2,1982,6.2,26882.0,"('Adventure', 'Action', 'Fantasy')",118.0,6.2,,45678728.73,,,False,False,False,True,True,1
,,Monty Python Live at the Hollywood Bowl,14,6.2,1982,7.8,16258.0,"('Comedy', 'Documentary', 'Musical')",77.0,7.0,,,,,True,False,False,False,True,1
,,Shao Lin Si,13,7.2,1982,6.8,5043.0,"('Drama', 'Comedy', 'Action')",95.0,7.0,,,,,False,False,False,False,False,0
,,The Flight of Dragons,11,7.0,1982,,,"('Animation', 'Family', 'Fantasy')",96.0,,,,,,False,False,False,False,False,0
,1198346.0,Mil gritos tiene la noche,24,5.5,1982,6.0,14263.0,"('Horror', 'Thriller', 'Mystery')",85.0,5.75,,3894199.33,,,False,False,False,False,False,0
